"ID";"locationData_HGC";"locationData_DEWAC"
28588;"{""numFound"": 3, ""articleId"": 28588, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.80705"", ""lon"": ""11.36801"", ""name"": ""Gaimersheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2923305, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 28588, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.80705"", ""lon"": ""11.36801"", ""name"": ""Gaimersheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2923305, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}"
28664;"{""numFound"": 1, ""articleId"": 28664, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28664, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28682;"{""numFound"": 1, ""articleId"": 28682, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28682, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
28683;"{""numFound"": 3, ""articleId"": 28683, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.98419"", ""lon"": ""8.2791"", ""name"": ""Mainz"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2874225, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""49.83333"", ""lon"": ""11.33333"", ""name"": ""Upper Franconia"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2860681, ""featureClass"": ""ADM2"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 28683, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.98419"", ""lon"": ""8.2791"", ""name"": ""Mainz"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2874225, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""49.83333"", ""lon"": ""11.33333"", ""name"": ""Upper Franconia"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2860681, ""featureClass"": ""ADM2"", ""municipality"": """"}]}"
28684;"{""numFound"": 2, ""articleId"": 28684, ""locations"": [{""lat"": ""50.04564"", ""lon"": ""11.67238"", ""name"": ""Bad Berneck im Fichtelgebirge"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2953544, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28684, ""locations"": [{""lat"": ""50.04564"", ""lon"": ""11.67238"", ""name"": ""Bad Berneck im Fichtelgebirge"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2953544, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}"
28685;"{""numFound"": 1, ""articleId"": 28685, ""locations"": [{""lat"": ""50.51155"", ""lon"": ""12.40083"", ""name"": ""Auerbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2954602, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28685, ""locations"": [{""lat"": ""50.51155"", ""lon"": ""12.40083"", ""name"": ""Auerbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2954602, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28686;"{""numFound"": 0, ""articleId"": 28686, ""locations"": []}";"{""numFound"": 1, ""articleId"": 28686, ""locations"": [{""lat"": ""50.05774"", ""lon"": ""12.18676"", ""name"": ""Arzberg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2955368, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28729;"{""numFound"": 1, ""articleId"": 28729, ""locations"": [{""lat"": ""53.91887"", ""lon"": ""10.69691"", ""name"": ""Bad Schwartau"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2953347, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28729, ""locations"": [{""lat"": ""53.91887"", ""lon"": ""10.69691"", ""name"": ""Bad Schwartau"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2953347, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28730;"{""numFound"": 8, ""articleId"": 28730, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""51.21895"", ""lon"": ""6.76339"", ""name"": ""Nordrhein-Westfalen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2861876, ""featureClass"": ""ADM1"", ""municipality"": """"}, {""lat"": ""52.37052"", ""lon"": ""9.73322"", ""name"": ""Hannover"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2910831, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""49.98419"", ""lon"": ""8.2791"", ""name"": ""Mainz"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2874225, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""52.52437"", ""lon"": ""13.41053"", ""name"": ""Berlin"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2950159, ""featureClass"": ""PPLC"", ""municipality"": """"}, {""lat"": ""48.85341"", ""lon"": ""2.3488"", ""name"": ""Paris"", ""score"": 2, ""state"": """", ""county"": ""FR"", ""region"": """", ""locationId"": 2988507, ""featureClass"": ""PPLC"", ""municipality"": """"}, {""lat"": ""45.61563"", ""lon"": ""10.08176"", ""name"": ""Europa"", ""score"": 1, ""state"": """", ""county"": ""IT"", ""region"": """", ""locationId"": 8961484, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""52.50794"", ""lon"": ""13.3371"", ""name"": ""Zoologischer Garten Berlin"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2803907, ""featureClass"": ""ZOO"", ""municipality"": """"}]}";"{""numFound"": 8, ""articleId"": 28730, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""51.21895"", ""lon"": ""6.76339"", ""name"": ""Nordrhein-Westfalen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2861876, ""featureClass"": ""ADM1"", ""municipality"": """"}, {""lat"": ""52.37052"", ""lon"": ""9.73322"", ""name"": ""Hannover"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2910831, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""49.98419"", ""lon"": ""8.2791"", ""name"": ""Mainz"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2874225, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""52.52437"", ""lon"": ""13.41053"", ""name"": ""Berlin"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2950159, ""featureClass"": ""PPLC"", ""municipality"": """"}, {""lat"": ""48.85341"", ""lon"": ""2.3488"", ""name"": ""Paris"", ""score"": 2, ""state"": """", ""county"": ""FR"", ""region"": """", ""locationId"": 2988507, ""featureClass"": ""PPLC"", ""municipality"": """"}, {""lat"": ""45.61563"", ""lon"": ""10.08176"", ""name"": ""Europa"", ""score"": 1, ""state"": """", ""county"": ""IT"", ""region"": """", ""locationId"": 8961484, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""52.50794"", ""lon"": ""13.3371"", ""name"": ""Zoologischer Garten Berlin"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2803907, ""featureClass"": ""ZOO"", ""municipality"": """"}]}"
28777;"{""numFound"": 3, ""articleId"": 28777, ""locations"": [{""lat"": ""48.76977"", ""lon"": ""11.61845"", ""name"": ""Vohburg an der Donau"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2816776, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.06444"", ""lon"": ""8.97639"", ""name"": ""Pfaffenhofen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2854392, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""50.25937"", ""lon"": ""10.96384"", ""name"": ""Coburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2939951, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28777, ""locations"": [{""lat"": ""48.76977"", ""lon"": ""11.61845"", ""name"": ""Vohburg an der Donau"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2816776, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28781;"{""numFound"": 0, ""articleId"": 28781, ""locations"": []}";"{""numFound"": 0, ""articleId"": 28781, ""locations"": []}"
28782;"{""numFound"": 1, ""articleId"": 28782, ""locations"": [{""lat"": ""48.75445"", ""lon"": ""11.34695"", ""name"": ""Gerolfing"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2920970, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28782, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.75445"", ""lon"": ""11.34695"", ""name"": ""Gerolfing"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2920970, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28786;"{""numFound"": 2, ""articleId"": 28786, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.5"", ""lon"": ""11.61667"", ""name"": ""Schweitenkirchen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2834416, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28786, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.5"", ""lon"": ""11.61667"", ""name"": ""Schweitenkirchen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2834416, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}"
28790;"{""numFound"": 1, ""articleId"": 28790, ""locations"": [{""lat"": ""49.06444"", ""lon"": ""8.97639"", ""name"": ""Pfaffenhofen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2854392, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 28790, ""locations"": []}"
28791;"{""numFound"": 2, ""articleId"": 28791, ""locations"": [{""lat"": ""49.06444"", ""lon"": ""8.97639"", ""name"": ""Pfaffenhofen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2854392, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""48.58139"", ""lon"": ""11.53472"", ""name"": ""Landkreis Pfaffenhofen an der Ilm"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2854385, ""featureClass"": ""ADM3"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 28791, ""locations"": []}"
28794;"{""numFound"": 0, ""articleId"": 28794, ""locations"": []}";"{""numFound"": 0, ""articleId"": 28794, ""locations"": []}"
28795;"{""numFound"": 3, ""articleId"": 28795, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.72679"", ""lon"": ""11.22166"", ""name"": ""Heinrichsheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2907234, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.71734"", ""lon"": ""11.21623"", ""name"": ""Marienheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2873572, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 5, ""articleId"": 28795, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""-1.56667"", ""lon"": ""-58.51667"", ""name"": ""Cachoeira Rã"", ""score"": 1, ""state"": """", ""county"": ""BR"", ""region"": """", ""locationId"": 3390888, ""featureClass"": ""FLLS"", ""municipality"": """"}, {""lat"": ""48.72679"", ""lon"": ""11.22166"", ""name"": ""Heinrichsheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2907234, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.71734"", ""lon"": ""11.21623"", ""name"": ""Marienheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2873572, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}"
28796;"{""numFound"": 1, ""articleId"": 28796, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28796, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28800;"{""numFound"": 1, ""articleId"": 28800, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28800, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.6"", ""lon"": ""13.21667"", ""name"": ""Neuburger Wald"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866068, ""featureClass"": ""FRST"", ""municipality"": """"}]}"
28801;"{""numFound"": 3, ""articleId"": 28801, ""locations"": [{""lat"": ""48.68333"", ""lon"": ""11.41667"", ""name"": ""Karlskron"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2892808, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.66924"", ""lon"": ""11.36655"", ""name"": ""Probfeld"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2851958, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28801, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.66924"", ""lon"": ""11.36655"", ""name"": ""Probfeld"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2851958, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28805;"{""numFound"": 3, ""articleId"": 28805, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.98419"", ""lon"": ""8.2791"", ""name"": ""Mainz"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2874225, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""49.83333"", ""lon"": ""11.33333"", ""name"": ""Upper Franconia"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2860681, ""featureClass"": ""ADM2"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 28805, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.98419"", ""lon"": ""8.2791"", ""name"": ""Mainz"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2874225, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""49.83333"", ""lon"": ""11.33333"", ""name"": ""Upper Franconia"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2860681, ""featureClass"": ""ADM2"", ""municipality"": """"}]}"
28819;"{""numFound"": 1, ""articleId"": 28819, ""locations"": [{""lat"": ""49.73833"", ""lon"": ""11.17111"", ""name"": ""Landkreis Forchheim"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3220848, ""featureClass"": ""ADM3"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28819, ""locations"": [{""lat"": ""49.73833"", ""lon"": ""11.17111"", ""name"": ""Landkreis Forchheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3220848, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""49.71754"", ""lon"": ""11.05877"", ""name"": ""Forchheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2925910, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
28820;"{""numFound"": 3, ""articleId"": 28820, ""locations"": [{""lat"": ""50.02542"", ""lon"": ""11.39348"", ""name"": ""Thurnau"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2822522, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.10068"", ""lon"": ""11.45032"", ""name"": ""Kulmbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882588, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.19265"", ""lon"": ""11.27599"", ""name"": ""Kueps Oberfranken"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882366, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28820, ""locations"": [{""lat"": ""50.19265"", ""lon"": ""11.27599"", ""name"": ""Kueps Oberfranken"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882366, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28821;"{""numFound"": 1, ""articleId"": 28821, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28821, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
28823;"{""numFound"": 0, ""articleId"": 28823, ""locations"": []}";"{""numFound"": 0, ""articleId"": 28823, ""locations"": []}"
28824;"{""numFound"": 1, ""articleId"": 28824, ""locations"": [{""lat"": ""49.91556"", ""lon"": ""12.195"", ""name"": ""Landkreis Tirschenreuth"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2822099, ""featureClass"": ""ADM3"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 28824, ""locations"": []}"
28825;"{""numFound"": 2, ""articleId"": 28825, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.94855"", ""lon"": ""11.58834"", ""name"": ""Neuses"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2864171, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28825, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.94855"", ""lon"": ""11.58834"", ""name"": ""Neuses"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2864171, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28826;"{""numFound"": 1, ""articleId"": 28826, ""locations"": [{""lat"": ""50.47687"", ""lon"": ""11.15962"", ""name"": ""Lauscha"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2880052, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28826, ""locations"": [{""lat"": ""50.47687"", ""lon"": ""11.15962"", ""name"": ""Lauscha"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2880052, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28827;"{""numFound"": 2, ""articleId"": 28827, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.31113"", ""lon"": ""11.37278"", ""name"": ""Wilhelmsthal"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2808657, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28827, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.31113"", ""lon"": ""11.37278"", ""name"": ""Wilhelmsthal"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2808657, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}"
28836;"{""numFound"": 1, ""articleId"": 28836, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28836, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
